Date,Open,High,Low,Close,Adj Close,Volume
2020-06-05,1500.000000,1500.000000,1500.000000,1500.000000,1500.000000,1400
2020-06-08,1505.000000,1505.000000,1500.000000,1500.000000,1500.000000,700
2020-06-09,1500.000000,1550.000000,1500.000000,1550.000000,1550.000000,5400
2020-06-10,1550.000000,1550.000000,1550.000000,1550.000000,1550.000000,0
2020-06-11,1550.000000,1550.000000,1550.000000,1550.000000,1550.000000,0
2020-06-12,1550.000000,1550.000000,1550.000000,1550.000000,1550.000000,0
2020-06-15,1550.000000,1550.000000,1550.000000,1550.000000,1550.000000,300
2020-06-16,1550.000000,1550.000000,1550.000000,1550.000000,1550.000000,200
2020-06-17,1550.000000,1550.000000,1550.000000,1550.000000,1550.000000,0
2020-06-18,1500.000000,1500.000000,1450.000000,1450.000000,1450.000000,1400
2020-06-19,1450.000000,1690.000000,1450.000000,1650.000000,1650.000000,3000
2020-06-22,1605.000000,1605.000000,1605.000000,1605.000000,1605.000000,100
2020-06-23,1605.000000,1605.000000,1605.000000,1605.000000,1605.000000,0
2020-06-24,1605.000000,1605.000000,1605.000000,1605.000000,1605.000000,100
2020-06-25,1605.000000,1605.000000,1605.000000,1605.000000,1605.000000,0
2020-06-26,1605.000000,1605.000000,1605.000000,1605.000000,1605.000000,0
2020-06-29,1595.000000,1605.000000,1595.000000,1605.000000,1605.000000,5600
2020-06-30,1600.000000,1600.000000,1600.000000,1600.000000,1600.000000,100
2020-07-01,1600.000000,1600.000000,1600.000000,1600.000000,1600.000000,0
2020-07-02,1600.000000,1600.000000,1600.000000,1600.000000,1600.000000,0
2020-07-03,1500.000000,1500.000000,1500.000000,1500.000000,1500.000000,26000
2020-07-06,1500.000000,1500.000000,1475.000000,1475.000000,1475.000000,6600
2020-07-07,1475.000000,1500.000000,1475.000000,1500.000000,1500.000000,3200
2020-07-08,1500.000000,1500.000000,1500.000000,1500.000000,1500.000000,0
2020-07-09,1450.000000,1495.000000,1440.000000,1495.000000,1495.000000,1300
2020-07-10,1495.000000,1500.000000,1495.000000,1500.000000,1500.000000,1200
2020-07-13,1500.000000,1500.000000,1500.000000,1500.000000,1500.000000,0
2020-07-14,1450.000000,1450.000000,1450.000000,1450.000000,1450.000000,1700
2020-07-15,1455.000000,1455.000000,1455.000000,1455.000000,1455.000000,800
2020-07-16,1455.000000,1465.000000,1455.000000,1465.000000,1465.000000,600
2020-07-17,1465.000000,1465.000000,1465.000000,1465.000000,1465.000000,0
2020-07-20,1465.000000,1465.000000,1465.000000,1465.000000,1465.000000,1200
2020-07-21,1450.000000,1450.000000,1400.000000,1400.000000,1400.000000,48000
2020-07-22,1400.000000,1400.000000,1400.000000,1400.000000,1400.000000,700
2020-07-23,1400.000000,1400.000000,1400.000000,1400.000000,1400.000000,0
2020-07-24,1400.000000,1400.000000,1305.000000,1315.000000,1315.000000,12000
2020-07-27,1310.000000,1310.000000,1310.000000,1310.000000,1310.000000,200
2020-07-28,1320.000000,1325.000000,1305.000000,1305.000000,1305.000000,23500
2020-07-29,1320.000000,1320.000000,1310.000000,1310.000000,1310.000000,900
2020-07-30,1310.000000,1350.000000,1310.000000,1345.000000,1345.000000,8400
2020-08-03,1345.000000,1345.000000,1340.000000,1340.000000,1340.000000,200
2020-08-04,1390.000000,1490.000000,1390.000000,1460.000000,1460.000000,900
2020-08-05,1375.000000,1375.000000,1375.000000,1375.000000,1375.000000,2500
2020-08-06,1350.000000,1350.000000,1280.000000,1280.000000,1280.000000,33600
2020-08-07,1330.000000,1480.000000,1310.000000,1310.000000,1310.000000,1100
2020-08-10,1310.000000,1310.000000,1310.000000,1310.000000,1310.000000,2400
2020-08-11,1260.000000,1260.000000,1225.000000,1230.000000,1230.000000,1000
2020-08-12,1230.000000,1340.000000,1230.000000,1340.000000,1340.000000,5100
2020-08-13,1340.000000,1340.000000,1340.000000,1340.000000,1340.000000,0
2020-08-14,1340.000000,1340.000000,1300.000000,1340.000000,1340.000000,1800
2020-08-18,1340.000000,1470.000000,1300.000000,1470.000000,1470.000000,2200
2020-08-19,1465.000000,1465.000000,1370.000000,1370.000000,1370.000000,66000
2020-08-24,1370.000000,1370.000000,1365.000000,1370.000000,1370.000000,2300
2020-08-25,1370.000000,1370.000000,1370.000000,1370.000000,1370.000000,100
2020-08-26,1420.000000,1420.000000,1420.000000,1420.000000,1420.000000,2500
2020-08-27,1420.000000,1420.000000,1325.000000,1325.000000,1325.000000,5400
2020-08-28,1325.000000,1325.000000,1310.000000,1310.000000,1310.000000,25500
2020-08-31,1310.000000,1310.000000,1300.000000,1300.000000,1300.000000,9100
2020-09-01,1300.000000,1300.000000,1300.000000,1300.000000,1300.000000,1100
2020-09-02,1300.000000,1300.000000,1300.000000,1300.000000,1300.000000,100
2020-09-03,1275.000000,1275.000000,1275.000000,1275.000000,1275.000000,800
2020-09-04,1275.000000,1275.000000,1275.000000,1275.000000,1275.000000,0
2020-09-07,1275.000000,1275.000000,1275.000000,1275.000000,1275.000000,100
2020-09-08,1275.000000,1275.000000,1275.000000,1275.000000,1275.000000,17400
2020-09-09,1290.000000,1290.000000,1290.000000,1290.000000,1290.000000,1400
2020-09-10,1205.000000,1230.000000,1200.000000,1200.000000,1200.000000,34200
2020-09-11,1200.000000,1200.000000,1150.000000,1195.000000,1195.000000,7400
2020-09-14,1195.000000,1250.000000,1195.000000,1250.000000,1250.000000,4600
2020-09-15,1200.000000,1430.000000,1200.000000,1320.000000,1320.000000,4700
2020-09-16,1320.000000,1320.000000,1320.000000,1320.000000,1320.000000,0
2020-09-17,1250.000000,1250.000000,1250.000000,1250.000000,1250.000000,7300
2020-09-18,1200.000000,1220.000000,1190.000000,1220.000000,1220.000000,600
2020-09-21,1275.000000,1275.000000,1235.000000,1235.000000,1235.000000,200
2020-09-22,1230.000000,1235.000000,1230.000000,1235.000000,1235.000000,200
2020-09-23,1235.000000,1235.000000,1205.000000,1205.000000,1205.000000,600
2020-09-24,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,500
2020-09-25,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,200
2020-09-28,1250.000000,1250.000000,1250.000000,1250.000000,1250.000000,100
2020-09-29,1165.000000,1165.000000,1165.000000,1165.000000,1165.000000,100
2020-09-30,1165.000000,1165.000000,1165.000000,1165.000000,1165.000000,0
2020-10-01,1170.000000,1170.000000,1170.000000,1170.000000,1170.000000,600
2020-10-02,1170.000000,1170.000000,1170.000000,1170.000000,1170.000000,100
2020-10-05,1170.000000,1170.000000,1170.000000,1170.000000,1170.000000,500
2020-10-06,1170.000000,1170.000000,1170.000000,1170.000000,1170.000000,0
2020-10-07,1170.000000,1170.000000,1170.000000,1170.000000,1170.000000,0
2020-10-08,1175.000000,1175.000000,1175.000000,1175.000000,1175.000000,500
2020-10-09,1215.000000,1380.000000,1215.000000,1350.000000,1350.000000,700
2020-10-12,1350.000000,1350.000000,1350.000000,1350.000000,1350.000000,10600
2020-10-13,1350.000000,1350.000000,1350.000000,1350.000000,1350.000000,15000
2020-10-14,1350.000000,1350.000000,1260.000000,1260.000000,1260.000000,3900
2020-10-15,1260.000000,1260.000000,1260.000000,1260.000000,1260.000000,0
2020-10-16,1260.000000,1260.000000,1260.000000,1260.000000,1260.000000,100
2020-10-19,1260.000000,1260.000000,1260.000000,1260.000000,1260.000000,6900
2020-10-20,1210.000000,1210.000000,1210.000000,1210.000000,1210.000000,200
2020-10-21,1210.000000,1210.000000,1210.000000,1210.000000,1210.000000,500
2020-10-22,1210.000000,1210.000000,1210.000000,1210.000000,1210.000000,0
2020-10-23,1220.000000,1220.000000,1220.000000,1220.000000,1220.000000,400
2020-10-26,1220.000000,1220.000000,1220.000000,1220.000000,1220.000000,0
2020-10-27,1250.000000,1250.000000,1250.000000,1250.000000,1250.000000,1600
2020-11-02,1250.000000,1250.000000,1250.000000,1250.000000,1250.000000,200
2020-11-03,1250.000000,1250.000000,1250.000000,1250.000000,1250.000000,5000
2020-11-04,1250.000000,1250.000000,1250.000000,1250.000000,1250.000000,6100
2020-11-05,1250.000000,1300.000000,1250.000000,1300.000000,1300.000000,300
2020-11-06,1260.000000,1260.000000,1260.000000,1260.000000,1260.000000,5400
